rule,width,seed,layer,status,final_loss,wall,h0,sigma0,rho_init,rel_perturb,rel_analytic,mean_h,mean_var,offdiag,cv_h,r_final,h0_frac,h0_env_frac,t_1e-02,t_1e-03,t_1e-04,t_1e-06
B,64,0,W5,ok,2.5115082539703404e-13,21.4,0.001995,0.12893837251531998,1.6370654849282509,0.46800384425700603,0.5082397447865727,0.04416839778423309,0.008424067869782448,1.5136341582409572,1.9071346521377563,46.923492431640625,22.13954776152035,942.2807943945386,416,486,715,2327
B,64,1,W1,ok,0.00556122325360775,25.3,5.2656249999999996e-05,0.7293855804859193,1.8346875298223588,1.2994561964182327,0.16043570506135937,0.01615128107368946,0.025029348209500313,1.096217454585183,2.6304163932800293,859.8597412109375,306.7305604498889,13054.752485420939,256,323,713,1849
B,64,1,W2,ok,0.00556122325360775,25.3,0.001995,0.12893837251531998,1.7859147153185762,1.7885742229156536,0.2182793696245246,0.0005351929576136172,0.4895939230918884,0.8203976224543932,9.894977569580078,2.75319242477417,0.26826714667349233,11.417711996665266,256,323,713,1849
B,64,1,W3,ok,0.00556122325360775,25.3,0.001995,0.12893837251531998,1.7820643097731497,1.369536276012192,0.17142236444247214,0.00024018037947826087,0.5063281059265137,0.8600834547573449,6.070940971374512,1.1435812711715698,0.12039116765827614,5.123965779296311,256,323,713,1849
B,64,1,W4,ok,0.00556122325360775,25.3,0.001995,0.12893837251531998,1.7840465620938424,0.9406124820700051,0.12262490592903835,0.00015928676293697208,0.5502367615699768,0.8591864469077619,3.5298004150390625,0.9623396992683411,0.07984298894083815,3.398195656768053,256,323,713,1849
B,64,1,W5,ok,0.00556122325360775,25.3,0.001995,0.12893837251531998,1.7412850461525846,15.906571755030988,14.439764621219267,0.01890593022108078,0.010864213109016418,1.2736199320233699,2.701094627380371,26.773868560791016,9.476656752421444,403.33577492473745,256,323,713,1849
B,64,2,W1,ok,1.0370215797195215e-10,22.0,5.2656249999999996e-05,0.7293855804859193,1.8864079366405642,1.4155682060815222,0.17826518648165876,0.008818981237709522,0.050309550017118454,0.7625717664416801,3.244270086288452,566.2568969726562,167.48213626510667,7128.203435169975,385,456,667,1766
B,64,2,W2,ok,1.0370215797195215e-10,22.0,0.001995,0.12893837251531998,1.7863508796601142,1.597696038009536,0.2035050258119391,0.0007237493991851807,0.4977635145187378,0.6754227851847382,27.485523223876953,9.990370750427246,0.3627816537269076,15.440341805883401,385,456,667,1766
B,64,2,W3,ok,1.0370215797195215e-10,22.0,0.001995,0.12893837251531998,1.7900681922325659,1.5258210047608007,0.18666343874914204,0.0002946298336610198,0.5056913495063782,0.8255850560889557,9.091519355773926,1.5902119874954224,0.14768412714838086,6.285580814379023,385,456,667,1766
B,64,2,W4,ok,1.0370215797195215e-10,22.0,0.001995,0.12893837251531998,1.7864545138315329,0.8869616789091587,0.1140833323895679,0.0005144883180037141,0.4709242284297943,0.8771066429512168,7.68737268447876,2.116607427597046,0.25788888120486925,10.97600287344603,385,456,667,1766
B,64,2,W5,ok,1.0370215797195215e-10,22.0,0.001995,0.12893837251531998,1.730830953842838,0.6721842922506192,0.6131881724456665,0.08814121037721634,0.012641754001379013,1.2950185978214932,2.7467052936553955,127.90971374511719,44.181057833191154,1880.3890088761036,385,456,667,1766
B,128,0,W1,ok,5.385053784420985e-16,45.5,5.2656249999999996e-05,0.7293855804859193,1.8045771225647511,1.3256307601938453,0.11909040747816664,0.006973070092499256,0.04307393357157707,1.1729864903791833,4.79000997543335,646.5809326171875,132.42625694954077,5636.190943971639,369,530,810,2609
B,128,0,W2,ok,5.385053784420985e-16,45.5,0.004,0.09117319756073991,1.7862677492577548,1.8090949013029574,0.15860731696777575,0.00030475619132630527,0.31178051233291626,0.6479568701006672,8.778812408447266,1.1405081748962402,0.07618904783157632,3.2426803513881364,369,530,810,2609
B,128,0,W3,ok,5.385053784420985e-16,45.5,0.004,0.09117319756073991,1.7939840518564945,1.4665418979783573,0.13145406649744132,0.0002010656171478331,0.3227270841598511,0.7963414648150794,4.29256010055542,0.9739347696304321,0.05026640428695828,2.139387302445037,369,530,810,2609
B,128,0,W4,ok,5.385053784420985e-16,45.5,0.004,0.09117319756073991,1.7900491088814943,1.2522715670890703,0.11037530491440949,0.0001682239380897954,0.3224765658378601,0.6231588297576804,4.068495273590088,0.9731041193008423,0.04205598452244885,1.7899438114871495,369,530,810,2609
B,128,0,W5,ok,5.385053784420985e-16,45.5,0.004,0.09117319756073991,1.7921670992696632,0.6709993330286458,0.5494680709450306,0.018227392807602882,0.008698081597685814,1.311178797922141,1.642576813697815,8.260647773742676,4.556848201900721,193.94391384476378,369,530,810,2609
B,128,1,W1,ok,8.988774227242505e-19,45.6,5.2656249999999996e-05,0.7293855804859193,1.7769225151263701,1.2968850738639695,0.11452859403523204,0.005777672864496708,0.0632229596376419,1.2273612580766615,4.466176986694336,501.0292053222656,109.72435113584254,4669.975641164903,371,549,790,2240
B,128,1,W2,ok,8.988774227242505e-19,45.6,0.004,0.09117319756073991,1.7858017890908797,1.7177513168845127,0.15383894780277718,0.00021492618543561548,0.30865031480789185,0.523702732721853,6.363065719604492,1.0061366558074951,0.05373154635890387,2.2868671362435307,371,549,790,2240
B,128,1,W3,ok,8.988774227242505e-19,45.6,0.004,0.09117319756073991,1.7858720259833345,1.698189983037157,0.1476495992691386,0.0001616221125004813,0.3264090120792389,0.7284314197223422,5.583265781402588,0.9857540130615234,0.04040552812512033,1.7196987738766127,371,549,790,2240
B,128,1,W4,ok,8.988774227242505e-19,45.6,0.004,0.09117319756073991,1.7869844336694813,1.1598189727447177,0.10577942661004688,0.00014599136193282902,0.3325997591018677,0.6219804057555715,5.008496284484863,0.9806884527206421,0.036497840483207256,1.5533837680268856,371,549,790,2240
B,128,1,W5,ok,8.988774227242505e-19,45.6,0.004,0.09117319756073991,1.907757025412886,1.061468953398719,1.6040589830174838,0.014593936502933502,0.007210539188235998,0.9714260159083651,2.502474546432495,9.47230052947998,3.6484841257333755,155.28305082668157,371,549,790,2240
B,128,2,W1,ok,1.4565981754088853e-10,44.2,5.2656249999999996e-05,0.7293855804859193,1.8419473868350928,1.3552485817624038,0.12125306754227015,0.006073789205402136,0.06148843094706535,0.82247748893856,2.4398412704467773,303.2643127441406,115.34792556253315,4909.320465873959,432,593,962,3169
B,128,2,W2,ok,1.4565981754088853e-10,44.2,0.004,0.09117319756073991,1.7890045439204774,1.7224327859374204,0.15321115668463575,0.0003601116477511823,0.30677807331085205,0.5778774523307046,8.752765655517578,1.2037209272384644,0.09002791193779558,3.8316759353986956,432,593,962,3169
B,128,2,W3,ok,1.4565981754088853e-10,44.2,0.004,0.09117319756073991,1.7939461802776906,1.6169687528601935,0.14232957112666095,0.00032871984876692295,0.30539751052856445,0.7549422353679179,15.355372428894043,1.5603516101837158,0.08217996219173074,3.4976595227444482,432,593,962,3169
B,128,2,W4,ok,1.4565981754088853e-10,44.2,0.004,0.09117319756073991,1.7864699799240484,1.1888683115410352,0.10646941255661899,0.00029167119646444917,0.31943613290786743,0.6865957565011965,15.508261680603027,1.462249994277954,0.07291779911611229,3.1034528083744988,432,593,962,3169
B,128,2,W5,ok,1.4565981754088853e-10,44.2,0.004,0.09117319756073991,1.7357028861998394,8.358779921697037,10.143147997201307,0.09159457683563232,0.007401397917419672,3.4327812239886026,2.280811309814453,56.4442253112793,22.89864420890808,974.5886812209253,432,593,962,3169
B,256,0,W1,ok,3.7735130717919674e-06,125.3,5.2656249999999996e-05,0.7293855804859193,1.767564380637609,1.3071894213092135,0.08210795975298951,0.003205758985131979,0.08641589432954788,1.5483584730732882,2.5897934436798096,168.5130615234375,60.880882803693375,2591.1498838929106,629,850,1230,3002
B,256,0,W2,ok,3.7735130717919674e-06,125.3,0.00801,0.06446918625765999,1.7922162151858745,1.6953424987248327,0.10749521304604001,0.00032310394453816116,0.16863207519054413,0.4960068703360245,10.206459999084473,1.044245958328247,0.04033757110339091,1.7168064566030332,629,850,1230,3002
B,256,0,W3,ok,3.7735130717919674e-06,125.3,0.00801,0.06446918625765999,1.7845372018541703,1.6942842195296524,0.10545129764251648,0.0002584296162240207,0.1740255504846573,0.566115710133308,10.909013748168945,1.0297521352767944,0.03226337281198761,1.373160684698609,629,850,1230,3002
B,256,0,W4,ok,3.7735130717919674e-06,125.3,0.00801,0.06446918625765999,1.7842380395466562,1.4690901053074015,0.0907690910241985,0.0002487800666131079,0.17360302805900574,0.49406726676652757,8.506020545959473,1.0043107271194458,0.03105868497042546,1.321887992565413,629,850,1230,3002
B,256,0,W5,ok,3.7735130717919674e-06,125.3,0.00801,0.06446918625765999,1.7697076536759808,0.7946111739831135,0.7193482969391086,0.03306959941983223,0.003306208411231637,1.218158460324666,2.8802330493927,12.273343086242676,4.128539253412264,175.71466632013963,629,850,1230,3002
B,256,1,W1,ok,2.114364278210895e-15,123.0,5.2656249999999996e-05,0.7293855804859193,1.7969568229654656,1.319727257241042,0.08229455476880296,0.006393964868038893,0.07544738799333572,2.4409153947772038,5.836857795715332,718.2360229492188,121.42841292418076,5168.111951732467,592,860,1410,2782
B,256,1,W2,ok,2.114364278210895e-15,123.0,0.00801,0.06446918625765999,1.7881832140672078,1.8335365788730487,0.11394387376995797,0.0004926770343445241,0.17106716334819794,0.6209849555810806,17.93836784362793,1.4484902620315552,0.061507744612300144,2.617829735231889,592,860,1410,2782
B,256,1,W3,ok,2.114364278210895e-15,123.0,0.00801,0.06446918625765999,1.7893702262641626,1.627978154257879,0.10326004131467667,0.00031498330645263195,0.17623847723007202,0.6572934636929351,7.269421577453613,1.002304196357727,0.0393237586083186,1.6736576057993056,592,860,1410,2782
B,256,1,W4,ok,2.114364278210895e-15,123.0,0.00801,0.06446918625765999,1.7878399769067923,1.5394591943349691,0.09440312536815906,0.00031312700593844056,0.17516016960144043,0.5381345784738693,7.484395503997803,1.0044631958007812,0.039092010728893956,1.6637941895147577,592,860,1410,2782
B,256,1,W5,ok,2.114364278210895e-15,123.0,0.00801,0.06446918625765999,1.8920396944479525,5.347751751723374,5.822624421066368,0.10409300029277802,0.0031227730214595795,1.891460513470652,4.503098487854004,59.62417221069336,12.995380810584022,553.0961104336377,592,860,1410,2782
B,256,2,W1,ok,1.3609968873147709e-34,102.8,5.2656249999999996e-05,0.7293855804859193,1.7964855339497934,1.322147657127239,0.08344715541356458,0.008554994128644466,0.08012614399194717,1.6263115834279231,6.8882927894592285,1129.63818359375,162.46873122648245,6914.828016064666,540,772,1421,2958
B,256,2,W2,ok,1.3609968873147709e-34,102.8,0.00801,0.06446918625765999,1.790667199929297,1.8182419145877173,0.11370446941851414,0.0004449723637662828,0.1766526699066162,0.7428225596227843,13.599197387695312,1.2094212770462036,0.05555210533911146,2.3643519060586446,540,772,1421,2958
B,256,2,W3,ok,1.3609968873147709e-34,102.8,0.00801,0.06446918625765999,1.7888109139740733,1.6203061592029484,0.10114218774882387,0.0003654488828033209,0.1778988540172577,0.8013443021821637,4.88533878326416,0.9800575971603394,0.045624080250102485,1.9418054535109674,540,772,1421,2958
B,256,2,W4,ok,1.3609968873147709e-34,102.8,0.00801,0.06446918625765999,1.7888186798058856,1.42048185606191,0.08930296102138607,0.0003700782253872603,0.17680752277374268,0.6928924048923615,9.77672290802002,1.0553498268127441,0.046202025641355844,1.966403374311021,540,772,1421,2958
B,256,2,W5,ok,1.3609968873147709e-34,102.8,0.00801,0.06446918625765999,1.8048718722354735,2.756630923343434,2.769020513489014,0.08886945992708206,0.008417527191340923,1.4101787777719648,6.678430080413818,74.63691711425781,11.094813973418486,472.2061280177874,540,772,1421,2958
B,512,0,W1,ok,0.0,412.6,5.2656249999999996e-05,0.7293855804859193,1.7670521153797916,1.2929980052853691,0.05701580118809685,0.001557926181703806,0.22197455167770386,2.0694733956045637,7.931769371032715,236.2960662841797,29.586728673306702,1259.2400937057184,847,1252,2149,2387
B,512,0,W2,ok,0.0,412.6,0.01603,0.045586598780369955,1.7863291568241293,1.7098449502121704,0.07595098934422455,0.0005262604681774974,0.08969103544950485,0.6132054707070292,9.965683937072754,1.0210081338882446,0.03282972352947582,1.39726512484929,847,1252,2149,2387
B,512,0,W3,ok,0.0,412.6,0.01603,0.045586598780369955,1.7867786948880524,1.8111208116110529,0.07995943687280829,0.000486660108435899,0.09259790927171707,0.8263120020115833,7.920434951782227,0.9990109205245972,0.030359333027816536,1.2921228902633572,847,1252,2149,2387
B,512,0,W4,ok,0.0,412.6,0.01603,0.045586598780369955,1.788542383198519,1.5317419877157947,0.06806171805205774,0.0004745553305838257,0.0911421924829483,0.6109359634894198,12.938015937805176,1.0432499647140503,0.029604200285952946,1.259983702618646,847,1252,2149,2387
B,512,0,W5,ok,0.0,412.6,0.01603,0.045586598780369955,1.7904731446936042,1.7258164810959598,1.6311355690536569,0.07241343706846237,0.004717525094747543,2.6716941517446693,11.82437801361084,53.478694915771484,4.51736974850046,192.2636722774035,847,1252,2149,2387
B,512,1,W1,ok,0.0,391.4,5.2656249999999996e-05,0.7293855804859193,1.7829960571744412,1.3312604581395233,0.058679709494540884,0.003221244318410754,0.14369241893291473,2.0148380471456298,12.2273530960083,750.060302734375,61.17496628435854,2603.6663643000265,796,1202,2185,2786
B,512,1,W2,ok,0.0,391.4,0.01603,0.045586598780369955,1.789258147390269,1.7673605516262538,0.07816651992126354,0.0005477540544234216,0.089192233979702,0.5660116518855968,18.71677017211914,1.1583898067474365,0.0341705586040812,1.4543323763063023,796,1202,2185,2786
B,512,1,W3,ok,0.0,391.4,0.01603,0.045586598780369955,1.7884208360315508,1.7754112301208846,0.07842660634877785,0.0004959241487085819,0.09218896925449371,0.7437735074010695,18.554134368896484,1.1263103485107422,0.03093725194688596,1.3167196843813855,796,1202,2185,2786
B,512,1,W4,ok,0.0,391.4,0.01603,0.045586598780369955,1.7879870604394483,1.5881361261313591,0.07062207060982835,0.0004793299303855747,0.09091584384441376,0.6268943812799741,10.451078414916992,1.019191026687622,0.029902054297290998,1.2726606604969377,796,1202,2185,2786
B,512,1,W5,ok,0.0,391.4,0.01603,0.045586598780369955,1.7957057397587384,1.065881290757114,1.4827584447241595,0.05308538302779198,0.003621605457738042,1.7529613211160477,4.362218856811523,14.615887641906738,3.3116271383525877,140.9460881621505,796,1202,2185,2786
B,512,2,W1,ok,0.2643648087978363,566.5,5.2656249999999996e-05,0.7293855804859193,1.791370069552698,1.3366351731891677,0.05933758802211181,0.003926600329577923,0.09044810384511948,2.730434641033842,9.938875198364258,744.4286499023438,74.57045136290418,3173.7913034846642,749,1137,1657,2704
B,512,2,W2,ok,0.2643648087978363,566.5,0.01603,0.045586598780369955,1.7878435166183249,1.7416448004466392,0.07652500432438286,0.0005715206498280168,0.08792617172002792,0.41870197330565007,19.102792739868164,1.1806038618087769,0.03565319088134852,1.517434655317014,749,1137,1657,2704
B,512,2,W3,ok,0.2643648087978363,566.5,0.01603,0.045586598780369955,1.7814254480415592,1.6157338755020085,0.07176114182159325,0.00046430216752924025,0.0900963619351387,0.5034349097323121,8.857177734375,1.0043528079986572,0.02896457688891081,1.2327607056012575,749,1137,1657,2704
B,512,2,W4,ok,0.2643648087978363,566.5,0.01603,0.045586598780369955,1.787432996214764,1.520804859465288,0.06797951414368254,0.0004458487092051655,0.08909846842288971,0.4146849094377954,3.376569986343384,0.9767122864723206,0.02781339421117689,1.1837652455425078,749,1137,1657,2704
B,512,2,W5,ok,0.2643648087978363,566.5,0.01603,0.045586598780369955,1.7788384709415497,2.475192802859575,2.20419972933316,0.09854933619499207,0.002822943963110447,3.004845754205909,7.61208438873291,47.03445053100586,6.147806375233442,261.65664888183636,749,1137,1657,2704
C,32,0,W1,ok,9.835876699071378e-05,31.1,5.434492379117593e-05,0.7197509175857825,1.7890045441421636,1.3768466286024053,0.24041780215100358,0.01006090734153986,0.04725474864244461,0.6058380625833244,3.4282751083374023,656.0692749023438,185.130581472514,7879.338514756726,218,327,416,2449
C,32,0,W2,ok,9.835876699071378e-05,31.1,0.000969036656092401,0.1845184918958812,1.7890045079884431,2.0321504981027556,0.34268539303631324,0.0007856044103391469,0.6724889278411865,0.7968752559091494,9.8294095993042,7.967124938964844,0.8107065975265199,34.50446526581281,218,327,416,2449
C,32,0,W3,ok,9.835876699071378e-05,31.1,0.000995312068410171,0.1820911859990623,1.7890044482054408,1.1199288679688961,0.1950412353833778,0.00025457373703829944,0.6492924690246582,1.0382274583410047,7.780268669128418,2.123683214187622,0.25577278234447054,10.885939637436328,218,327,416,2449
C,32,0,W4,ok,9.835876699071378e-05,31.1,0.0010497643765808781,0.17735143802104494,1.789004526582682,0.6728271222485694,0.12434373137953311,0.00012446640175767243,0.7309473156929016,0.9298222502325677,2.349569320678711,0.924368143081665,0.11856603685015885,5.046286428016346,218,327,416,2449
C,32,0,W5,ok,9.835876699071378e-05,31.1,0.0008390694131083186,0.19813799984209204,1.7890044846329058,0.415153928194089,0.3700727998963325,0.007204090245068073,0.014600478112697601,1.1563120134405995,1.2378772497177124,12.921792984008789,8.58580962733541,365.4204504676983,218,327,416,2449
C,32,1,W1,ok,9.941874878904855e-08,28.7,5.7634177709394195e-05,0.7020309604737552,1.7890045229004583,1.3627585471988652,0.2364092934355562,0.008943434804677963,0.05935174599289894,0.8532740878817621,2.2165043354034424,374.4623107910156,155.1758897259362,6604.437552964425,226,277,469,1950
C,32,1,W2,ok,9.941874878904855e-08,28.7,0.0009661374836225625,0.18479230287153953,1.789004548125432,1.5435291141909735,0.2608230365969837,0.00029474683105945587,0.6220694780349731,0.9079629003968149,3.826389789581299,1.3580434322357178,0.30507752370221003,12.984397625577168,226,277,469,1950
C,32,1,W3,ok,9.941874878904855e-08,28.7,0.0010037968585799833,0.1813275952698416,1.7890045271558606,1.27851431986704,0.22815625241692492,0.0002754556480795145,0.6268545985221863,1.0313857422960662,4.896306037902832,1.5264371633529663,0.27441373792421164,11.679316928659984,226,277,469,1950
C,32,1,W4,ok,9.941874878904855e-08,28.7,0.0009884947590990975,0.1827117502211898,1.789004451114529,0.7646080325524026,0.1369089311334102,0.00015139875176828355,0.7409366965293884,0.9312578167498817,2.9210927486419678,0.9576561450958252,0.1531609048754761,6.518677828057827,226,277,469,1950
C,32,1,W5,ok,9.941874878904855e-08,28.7,0.001026720271037722,0.1793116791304339,1.7890044639430485,2.4802220100736925,3.0166436377960455,0.017787177115678787,0.01255497895181179,0.6566492905589228,1.6561859846115112,32.618988037109375,17.324267979730266,737.3377798898224,226,277,469,1950
C,32,2,W1,ok,0.00018930133956018835,22.8,7.244212263975125e-05,0.6358648087907421,1.7890044808588295,1.2475847961899085,0.22363054457192932,0.006592981982976198,0.18940144777297974,0.6380165366469334,3.3206770420074463,313.0642395019531,91.01033684176481,3873.4888996433424,457,659,1280,2395
C,32,2,W2,ok,0.00018930133956018835,22.8,0.0009808408140058568,0.18341608909392657,1.7890044649246584,1.653398010627327,0.286022155221823,0.0011053284397348762,0.6405244469642639,0.6424992073529345,7.331615447998047,8.259078025817871,1.1269192961298162,47.96278681994258,457,659,1280,2395
C,32,2,W3,ok,0.00018930133956018835,22.8,0.0009692845125186807,0.1844951396486106,1.7890045116242932,1.1258394301746126,0.19530321167574585,0.00015327708388213068,0.7565422058105469,0.7843555572871218,5.3058648109436035,1.1882915496826172,0.15813425459965413,6.730348453825772,457,659,1280,2395
C,32,2,W4,ok,0.00018930133956018835,22.8,0.001019211124731134,0.1799646212417257,1.7890044812759722,0.7793138246437805,0.1377348235004947,0.0003112252161372453,0.7095629572868347,0.7762043288417021,12.778604507446289,3.9615325927734375,0.3053589276896344,12.996374454357605,457,659,1280,2395
C,32,2,W5,ok,0.00018930133956018835,22.8,0.0011521033806362686,0.16936239648900625,1.7890044693473173,5.944692492269134,8.25664095493992,0.014189780689775944,0.014034448191523552,0.6991599487146034,2.565079927444458,33.0902099609375,12.31641268333003,524.1985632385033,457,659,1280,2395
C,64,0,W1,ok,8.930888391019479e-15,30.0,5.154908826782765e-05,0.7359165343018694,1.7890045528396457,1.3291348657072366,0.16475901133363252,0.011282163672149181,0.04017991945147514,1.5078479739406077,3.3016645908355713,752.0311279296875,218.862526016595,9315.0030479191,325,438,717,2538
C,64,0,W2,ok,8.930888391019479e-15,30.0,0.002015485004475546,0.1282846981093734,1.7890045124311222,1.7391278080703372,0.21658276412964436,0.0016538326162844896,0.4712985157966614,0.8693045492586136,12.019003868103027,9.86277961730957,0.8205630965311188,34.923967498290416,325,438,717,2538
C,64,0,W3,ok,8.930888391019479e-15,30.0,0.001992532882481709,0.12901777400833317,1.7890045239437538,1.4862431866591508,0.19304898366637274,0.0006524317432194948,0.4438890218734741,0.9586624253388818,9.949443817138672,3.326138973236084,0.3274383820491274,13.936097614819863,325,438,717,2538
C,64,0,W4,ok,8.930888391019479e-15,30.0,0.0019593713850030326,0.13009948007874567,1.7890044479232412,0.9309453689195248,0.1187601547157511,0.00029833108419552445,0.5245354175567627,0.8366915671599437,6.993106365203857,1.3609200716018677,0.15225856949782018,6.480273552341513,325,438,717,2538
C,64,0,W5,ok,8.930888391019479e-15,30.0,0.0016688953087035843,0.14090537654395732,1.7890044994442889,0.5114401114117317,0.5554103965849881,0.03131701424717903,0.009375552646815777,1.3562183573554725,2.227383852005005,45.11431121826172,18.765116112350047,798.6616848598497,325,438,717,2538
C,64,1,W1,ok,2.150431985006916e-18,23.1,5.5897010869565214e-05,0.7112241829839219,1.789004573629472,1.267100354336638,0.15644092275267785,0.005070597864687443,0.06733670830726624,0.9079178000695696,4.17813777923584,388.04193115234375,90.71322036377943,3860.8433319054875,210,379,545,1144
C,64,1,W2,ok,2.150431985006916e-18,23.1,0.001988080276205908,0.1291614483322527,1.7890045199773448,1.7916685846414575,0.21865701398088383,0.00022035570873413235,0.5058081150054932,0.8242937064017908,5.593633651733398,1.0839289426803589,0.11083843613934119,4.717392187944794,210,379,545,1144
C,64,1,W3,ok,2.150431985006916e-18,23.1,0.0019794737861300316,0.12944052390902497,1.7890045716933798,1.3748699717378996,0.17208997003991958,9.521206811768934e-05,0.5621203780174255,0.854017991259144,1.8036249876022339,0.9558444023132324,0.048099686282703245,2.047169666192011,210,379,545,1144
C,64,1,W4,ok,2.150431985006916e-18,23.1,0.001983902472574986,0.12929669286164278,1.7890044359177073,0.9432263882808675,0.12296568112189317,0.00011106490273959935,0.5578420162200928,0.8754137330098476,1.7400230169296265,0.9490283727645874,0.05598304567635514,2.3826931480609037,210,379,545,1144
C,64,1,W5,ok,2.150431985006916e-18,23.1,0.00188946493727083,0.1324718898543583,1.7890044394003721,16.342486468537547,14.835482029973189,0.004085414577275515,0.027511857450008392,0.9905005210650571,1.3572988510131836,3.1351191997528076,2.1622071395389564,92.02564944128738,210,379,545,1144
C,64,2,W1,ok,1.432441081306024e-06,27.5,5.966469556291253e-05,0.6917242495352811,1.7890045391640188,1.3424763409787042,0.16906058419079598,0.010565757751464844,0.0706494003534317,0.9041395997148516,2.005619525909424,395.1755676269531,177.0855889195637,7536.935767629809,291,335,598,1219
C,64,2,W2,ok,1.432441081306024e-06,27.5,0.0019890562594759324,0.1291299147518172,1.7890045632454117,1.6000694433058429,0.20380733928947126,0.0005448415176942945,0.46142578125,0.8326363461199293,6.485939025878906,1.9190679788589478,0.273919611423081,11.65828642175749,291,335,598,1219
C,64,2,W3,ok,1.432441081306024e-06,27.5,0.0019973850983755577,0.12886174992146568,1.7890044307984074,1.524914262952831,0.1865525126022107,0.00029553344938904047,0.4983597993850708,1.003541799896382,5.305980205535889,1.1585172414779663,0.14796017534595268,6.2973296955079885,291,335,598,1219
C,64,2,W4,ok,1.432441081306024e-06,27.5,0.001989288385519009,0.12912241826295107,1.7890044867386905,0.8882276996988003,0.11424617415491893,0.00040652515599504113,0.46445828676223755,1.1205659730765534,6.952274322509766,1.6282119750976562,0.20435707509998755,8.697636877662093,291,335,598,1219
C,64,2,W5,ok,1.432441081306024e-06,27.5,0.0018667258541708394,0.13327201195893557,1.7890044606544964,0.6947764599656024,0.6337975255701862,0.034485816955566406,0.008417539298534393,1.6165801697270135,2.4820456504821777,48.734012603759766,18.473959032878067,786.2697549481067,291,335,598,1219
C,128,0,W1,ok,4.1066126483264856e-30,43.6,5.375179333268693e-05,0.723091355597527,1.7890045440250117,1.3141913188701595,0.11806271810950861,0.012150424532592297,0.03263985365629196,1.15584037937287,2.466212034225464,600.1795043945312,226.04686800660693,9620.775665791469,414,637,1102,2745
C,128,0,W2,ok,4.1066126483264856e-30,43.6,0.003987740551782988,0.09131288615267313,1.789004531923991,1.8118667195023344,0.15885032295385818,0.0006910316878929734,0.3098388910293579,0.7772142674363081,10.933300018310547,2.06708025932312,0.17328902894246748,7.375350463823264,414,637,1102,2745
C,128,0,W3,ok,4.1066126483264856e-30,43.6,0.004022354078703668,0.09092012884651733,1.789004504692574,1.4624712512255482,0.13108919049793857,0.0003091620746999979,0.31289517879486084,0.9422534528953255,4.321061134338379,0.9810622930526733,0.0768609795783158,3.271278423350429,414,637,1102,2745
C,128,0,W4,ok,4.1066126483264856e-30,43.6,0.004004684439011563,0.09111999039724011,1.7890044659583866,1.2515408019948389,0.11031089172004928,0.0002830250596161932,0.3313133418560028,0.8917008020560985,14.018497467041016,1.358361840248108,0.07067349848070663,3.0079331795017814,414,637,1102,2745
C,128,0,W5,ok,4.1066126483264856e-30,43.6,0.004014190126929353,0.09101230782441057,1.789004532860083,0.6698152769056122,0.5484984463687197,0.07309985905885696,0.002539367415010929,1.2654010429690619,1.9045838117599487,38.596900939941406,18.210362924382597,775.0508469022918,414,637,1102,2745
C,128,1,W1,ok,3.53060129254107e-27,44.3,5.1812811978846856e-05,0.73434496617056,1.7890045254100977,1.3057031532889711,0.11530731997242695,0.006529596168547869,0.05396705120801926,1.1438501849032563,5.811028003692627,741.5062255859375,126.02281017316041,5363.653989725538,465,612,967,2406
C,128,1,W2,ok,3.53060129254107e-27,44.3,0.003985655459047996,0.09133670840222877,1.789004462256664,1.7208319582213971,0.15411484397053235,0.00037350604543462396,0.3051489591598511,0.577701121444505,19.10013771057129,2.0062365531921387,0.09371257733447906,3.988498896484624,465,612,967,2406
C,128,1,W3,ok,3.53060129254107e-27,44.3,0.003985969565703279,0.09133311853106968,1.7890045078411718,1.701168761047947,0.14790858181900685,0.00017452964675612748,0.3185685873031616,0.6862787400143163,2.9695003032684326,0.9650128483772278,0.043785995823411084,1.863574783562176,465,612,967,2406
C,128,1,W4,ok,3.53060129254107e-27,44.3,0.003990949033391916,0.09127626553172664,1.7890045543265471,1.1611301399630116,0.10589900638968085,0.00014529396139550954,0.3269897997379303,0.5935591632431474,5.215995788574219,0.9821255207061768,0.0364058674214699,1.5494693046146113,465,612,967,2406
C,128,1,W5,ok,3.53060129254107e-27,44.3,0.004550029234841881,0.0854979219375542,1.7890045056926687,0.9953955585263012,1.5042108139499637,0.00995764508843422,0.009000834077596664,1.051283642815286,1.4937970638275146,3.466452121734619,2.188479364524404,93.1438210180721,465,612,967,2406
C,128,2,W1,ok,7.361327763548669e-16,44.7,5.6419552638998775e-05,0.7084209558008917,1.7890045583946963,1.3162948408440653,0.11776790808622704,0.004538373555988073,0.13806328177452087,1.3551634125809235,3.468745231628418,289.5884094238281,80.43972955664704,3423.5935206977397,294,451,715,1388
C,128,2,W2,ok,7.361327763548669e-16,44.7,0.004,0.09117319756073991,1.7890045439204774,1.7224327859374204,0.15321115668463575,0.0002516111417207867,0.30966615676879883,0.644271142946135,7.7765583992004395,1.0570811033248901,0.06290278543019667,2.6772040361101146,294,451,715,1388
C,128,2,W3,ok,7.361327763548669e-16,44.7,0.004022183605522967,0.0909220507926949,1.7890045549176359,1.6125146924317963,0.1419375084071114,0.00018120629829354584,0.32561197876930237,0.8530278338805505,2.7578625679016113,0.962996780872345,0.04505172216522554,1.9174453339319508,294,451,715,1388
